state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Senate,38.85691108757344,32.50591016548463,4.946617598047616,24.46902566131436,34.77123272884414,2.7733
AL,Governor,38.85691108757344,29.83490566037736,4.9074452733733125,24.083019111154066,33.052942110332296,1.5412
AK,Senate,42.34414164928131,60.666160918921285,6.738527998453184,45.40775958593747,59.12468230566595,80.0807
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,15.0888
AZ,Senate,41.38652082164871,51.691679073082994,4.393255352638831,19.300692593489742,50.97768649946784,55.0764
AZ,Governor,41.38652082164871,48.839506536961416,3.6653031397583287,13.434447106322263,48.322204452649395,40.5668
AR,Senate,36.5803502611594,38.53795216522996,5.134547662801445,26.363579701579788,37.853370765164975,7.6735
AR,Governor,36.5803502611594,42.55121006804028,4.034434216657972,16.276659448540624,40.578385005208446,9.6064
CA,Governor,62.58687245579007,61.42674908022207,4.322094060486339,18.68049706769129,61.66996001222381,94.9462
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.58687245579007,98.7994
CO,Senate,54.268120302384304,54.74765721890411,4.3291877985060125,18.74186699473334,54.70150007527359,73.4104
CO,Governor,54.268120302384304,56.31198281354951,3.9693055603754974,15.75538663162785,56.11415883618902,80.432
CT,Senate,58.526242019500806,56.277251305389754,3.235312153741832,10.467244732149611,56.634331161291584,82.8139
CT,Governor,58.526242019500806,57.78020959839506,3.8193461226278895,14.5874048044327,57.89654968507509,85.4824
FL,Senate,48.53526438955828,46.62548428966139,3.820341334116727,14.595007909160776,46.817002546865,30.508
FL,Governor,48.53526438955828,44.70181717066709,3.592019519952119,12.902604231717053,45.06879299984172,20.2388
GA,Senate,41.97169174882852,50.29359115717009,4.519806859756818,20.42865404950479,49.754011978457584,48.7418
GA,Governor,41.97169174882852,46.42754108029709,3.652612202368623,13.341575900892163,46.12432927953203,25.3088
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9971
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9968
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.0934
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.1089
IL,Senate,57.926424852004544,58.383895351127244,4.982891156921184,24.82920428172333,58.32335584781115,85.1279
IL,Governor,57.926424852004544,58.516371897735056,4.787873004172271,22.9237279040816,58.43894954735594,86.0902
IN,Senate,42.42633551137972,48.275862068965516,2.6172439738939755,6.849966018884329,42.60307472937169,12.9631
IA,Senate,45.49003365482535,45.58763956010352,4.050579530085818,16.407194529550246,45.5782788420893,26.219
IA,Governor,45.49003365482535,41.11072203909545,4.073505154807321,16.593444246241813,41.56980563888294,10.9644
KS,Senate,43.25556533851103,38.165635776248266,4.704832847934989,22.135452127008055,39.91151631647336,8.0607
KS,Governor,43.25556533851103,52.5454261728233,3.8717418258109633,14.99038476573401,49.5310543431532,46.9578
KY,Senate,38.46817941987608,41.48936170212766,3.2592512044821667,10.622718413918454,38.559462259387914,4.1333
LA,Senate,20.82507169120932,36.28225457597396,5.2286269123327225,27.338539388370023,30.98033546784115,0.7955
ME,Governor,47.50684461591846,56.09365474051017,4.330069138669917,18.74949874566164,53.40343479706182,68.6576
MD,Governor,59.60060257679597,68.22384144294344,4.750070171951996,22.563166638468065,65.20825950883982,98.2514
MD,Senate,59.60060257679597,59.60060257679597,3.614376094545441,13.063714552821557,59.60060257679597,95.3593
MA,Governor,63.42754700682979,65.41659250533776,5.071589588214621,25.72102095128696,65.10078502977414,96.0785
MI,Governor,52.09968939110665,52.79634587477733,4.068676502530187,16.554128482241275,52.749409196695225,65.0245
MN,Governor,54.65445805866372,53.11422526206807,4.305007100749993,18.533086137507865,53.31390245518458,67.2341
MO,Senate,43.48693780265842,44.252795590608365,4.375616811857495,19.14602248420995,44.13265430447935,23.8082
NE,Governor,37.204872788557424,46.06741573033708,3.4111241936088086,11.635768264223346,37.47264811935221,1.2907
NV,Senate,50.11676011924624,49.189937071247904,4.571259460388158,20.896413054188237,49.25782653258908,45.9157
NV,Governor,50.11676011924624,48.86120311027186,4.673439244325624,21.84103437040286,48.9612653081863,44.3833
NH,Senate,50.290426774892985,51.51670549531603,3.962162479092014,15.698731510724572,51.39050154835247,57.7582
NH,Governor,50.290426774892985,41.11325301035741,4.48245075043854,20.092364730107025,42.06200821109587,14.9178
NM,Governor,56.00332001977625,53.0051057000569,4.521374712659535,20.442829292277093,53.31648881243326,66.4307
NY,Senate,65.32933917622134,58.911520564684984,4.496956949116161,20.222621802204127,59.425838482743295,90.1577
NY,Governor,65.32933917622134,53.35163508176961,3.9735944638801386,15.789452963378883,54.23169864396023,73.5941
NC,Senate,49.56821954323046,48.74582767476897,4.417074196409304,19.5105444565849,48.81617085020699,43.8691
ND,Senate,26.86014703279988,26.86014703279988,4.537650234611419,20.590269651669068,26.86014703279988,0.0744
OH,Senate,45.37027389356207,48.55133099313,4.422235157840996,19.556163791244977,48.334172922186596,41.6503
OH,Governor,45.37027389356207,39.73112372630595,4.390734396641687,19.278548541852437,40.1163979444667,9.6936
OK,Governor,32.93398111723862,46.95345193278317,4.722792005935133,22.304764331324805,44.82891929773603,26.9036
OK,Senate,32.93398111723862,38.57510345299243,4.5512956454500255,20.71429205229236,37.68485447414114,5.9161
OK2,Senate,32.93398111723862,40.774145583903895,4.372745028003034,19.120899079925252,39.53685661992644,8.997
OR,Senate,57.60816808687109,58.33099945921529,4.404039759031958,19.39556619913427,58.17795650453019,86.6883
OR,Governor,57.60816808687109,49.98114691354405,5.987919499040179,35.855179926985585,50.780688175538224,53.3428
PA,Senate,52.82642047516033,50.84609259796985,4.516153693907297,20.39564418699252,50.98521727776504,54.759
PA,Governor,52.82642047516033,55.703438764572866,4.4842997575782055,20.108944315815958,55.493081503339724,74.7916
RI,Governor,63.57894393041108,57.22789923023653,5.5314990297819335,30.597481516478474,59.44888556238105,84.3728
SC,Senate,41.54334670940243,40.657953563679264,3.2604437593747244,10.630493508045586,41.489976553615115,6.0688
SC,Governor,41.54334670940243,46.351231617614566,3.165512849109842,10.02047159787951,41.976282179068946,6.6402
SD,Senate,36.27385316539532,32.95755006556653,5.015297228178544,25.153206286975387,34.09506463755706,2.3227
SD,Governor,36.27385316539532,40.16649323621228,3.056526207993122,9.342352460148817,38.778037228783646,2.2114
TN,Governor,37.90797873114066,35.0,5.317555683748278,28.27639844976362,36.03723962793189,5.5877
TX,Governor,45.20246579642519,45.46710069637922,3.8184285157723576,14.580396330063492,45.44220728113659,24.2068
UT,Senate,34.639923473185355,45.66603088582667,5.07890768137103,25.795303235889648,44.40043061353168,26.2971
VT,Senate,56.15958883006096,66.10831745563172,3.8296189229929545,14.665981095345716,64.04286783962593,98.5107
VT,Governor,56.15958883006096,29.15512178866841,5.071162060451618,25.7166846433639,34.81640035236582,2.9498
WA,Senate,57.70660468078626,52.81330360291049,4.103431161945911,16.838147300828773,53.231851438063586,66.556
WI,Senate,50.71159592685321,48.84003647030129,3.4564365788868905,11.946953823867313,49.00896282571674,43.8079
WI,Governor,50.71159592685321,49.71766733243784,3.429084602316796,11.758621209846137,49.830079385482705,48.9612
WY,Governor,28.10805824406115,28.10805824406115,4.284669762877401,18.35839497691589,28.10805824406115,0.0668
