state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Governor,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,3.4909
AL,Senate,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,3.7467
AK,Senate,42.34414164928131,47.71888771429242,4.772428733304855,22.776076014473777,44.97641290312982,28.3911
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,15.1225
AZ,Senate,41.38652082164871,53.69574233610061,4.742767492830837,22.493843491052903,52.67165482502054,63.0445
AZ,Governor,41.38652082164871,49.86773657050314,4.308268583242325,18.561178185352823,49.09048715196061,45.3039
AR,Senate,36.5803502611594,41.21621621621621,5.776878355133393,33.37232353000869,39.56266083533518,13.2073
AR,Governor,36.5803502611594,38.40794997480911,4.231058135750982,17.901852948104576,38.115991593794305,5.365
CA,Governor,62.58687245579007,65.1685393258427,4.191258624509092,17.566648857521844,64.24769105585308,97.9603
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.58687245579007,98.8015
CO,Senate,54.268120302384304,54.28883275169834,5.025864470054459,25.259313671355788,54.28560274710286,69.7772
CO,Governor,54.268120302384304,56.23660624136818,4.500440267397721,20.25396260041487,55.8318333741144,77.5373
CT,Senate,58.526242019500806,58.278313495659376,3.893913874836715,15.16256526464588,58.33133688215374,86.8445
CT,Governor,58.526242019500806,57.64337455892965,3.730634348765207,13.917632644186805,57.82666614582989,85.6456
FL,Senate,48.53526438955828,47.77809836807978,4.746125828277284,22.52571037784073,47.85019426625104,38.6945
FL,Governor,48.53526438955828,46.25987752427092,4.4599341045811,19.89101221720562,46.46840224176119,30.8013
GA,Senate,41.97169174882852,51.09326780827183,4.12676485123412,17.030188137381373,50.31017631320488,51.9245
GA,Governor,41.97169174882852,47.34448316038485,3.576141294199485,12.788786556078769,46.915903717394535,29.5585
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9959
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9968
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.1092
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.1909
IL,Senate,57.926424852004544,61.53811595338949,5.139398573372083,26.413417695979003,60.275092789360514,89.6472
IL,Governor,57.926424852004544,58.0603333331569,5.033465756011936,25.33577751694481,58.032260451263575,83.9058
IN,Senate,42.42633551137972,48.275862068965516,2.6172439738939755,6.849966018884329,42.60307472937169,13.4165
IA,Senate,45.49003365482535,47.57268104957858,4.084799867767406,16.685589959712615,46.941769296807884,33.301
IA,Governor,45.49003365482535,40.937833254745385,3.610970833017112,13.039110356900297,44.94658004175362,21.4108
KS,Senate,43.25556533851103,41.160742602400255,5.5681736565732445,31.00455786975625,41.608753157430385,15.848
KS,Governor,43.25556533851103,52.87519663772351,4.644619693720833,21.572492099299406,50.87807072135188,54.8478
KY,Senate,38.46817941987608,41.48936170212766,3.2592512044821667,10.622718413918454,38.559462259387914,4.3349
LA,Senate,20.82507169120932,37.03571776594668,5.445155246923033,29.64971566309344,31.366788468970647,1.1702
ME,Governor,47.50684461591846,56.66194391359159,4.2818634802812845,18.33435486376656,55.22576944155873,77.2926
MD,Senate,59.60060257679597,43.02325581395348,3.2378098366697503,10.483412538435395,59.09973002336735,95.9383
MD,Governor,59.60060257679597,59.60060257679597,3.614376094545441,13.063714552821557,59.60060257679597,95.144
MA,Governor,63.42754700682979,63.801813291246255,5.698895060893531,32.47740491507668,63.72177060175274,92.7708
MI,Governor,52.09968939110665,56.83008260489076,4.522113642100099,20.449511792067824,56.1009441786297,78.7962
MN,Governor,54.65445805866372,54.967705691584676,4.748427279116639,22.547561625059046,54.918270779746656,73.2021
MO,Senate,43.48693780265842,43.50833985867945,5.078539847468488,25.79156698232525,43.50099880755667,23.5233
NE,Governor,37.204872788557424,37.204872788557424,4.258347320514128,18.13352190212985,37.204872788557424,2.8605
NV,Senate,50.11676011924624,48.990448867553695,4.879833313323433,23.81277316582115,49.134737034440825,45.6246
NV,Governor,50.11676011924624,49.53405306536734,4.8843427880584525,23.856804471258613,49.62387099065067,47.992
NH,Senate,50.290426774892985,55.73399774068963,4.455979224874298,19.855750852511356,54.88509962300333,73.9397
NH,Governor,50.290426774892985,40.971535142255746,4.672042426971503,21.82798043942177,42.433403969154845,16.8043
NM,Governor,56.00332001977625,54.70031675133039,4.92978386889045,24.30276899397249,54.965727830146236,72.4858
NY,Senate,65.32933917622134,61.349744902125394,4.700302312569141,22.092841829542813,62.175946095729536,94.7115
NY,Governor,65.32933917622134,56.83454660498867,4.490462568323342,20.164254077513064,57.722960308912604,85.4098
NC,Senate,49.56821954323046,49.600874774779605,4.834232523136075,23.36980408774658,49.59771997439471,48.1025
ND,Senate,26.86014703279988,26.86014703279988,4.537650234611419,20.590269651669068,26.86014703279988,0.0767
OH,Senate,45.37027389356207,50.4949822122192,4.812573199709631,23.160860802563388,50.0282299009096,50.2474
